,2A_BIRC3,BIRC3_BIRC3,FYB_BIRC3,LCK_BIRC3,NCK_BIRC3,PKCt_BIRC3,TRAF1_BIRC3,TRAF2_BIRC3,VAV1_BIRC3,2A_CD28,BIRC3_CD28,CD28_CD28,FYB_CD28,LCK_CD28,NCK_CD28,PI3K_CD28,PKCt_CD28,SLP76_CD28,TRAF1_CD28,TRAF2_CD28,2A_CD3z,BIRC3_CD3z,CD28_CD3z,FYB_CD3z,LCK_CD3z,NCK_CD3z,PI3K_CD3z,PKCt_CD3z,SLP76_CD3z,TCRb_CD3z,TRAF1_CD3z,TRAF2_CD3z,VAV1_CD3z,2A_FYN,BIRC3_FYN,CD28_FYN,FYB_FYN,LCK_FYN,NCK_FYN,PI3K_FYN,PKCt_FYN,SLP76_FYN,TAK1_FYN,TCRb_FYN,TRAF1_FYN,TRAF2_FYN,VAV1_FYN,ZAP70_FYN,2A_GRAP2,BIRC3_GRAP2,CD28_GRAP2,FYB_GRAP2,LCK_GRAP2,NCK_GRAP2,PI3K_GRAP2,PKCt_GRAP2,SLP76_GRAP2,TRAF1_GRAP2,TRAF2_GRAP2,VAV1_GRAP2,2A_LAT,BIRC3_LAT,CD28_LAT,FYB_LAT,LAT_LAT,LCK_LAT,NCK_LAT,PI3K_LAT,PKCt_LAT,SLP76_LAT,TCRb_LAT,TRAF1_LAT,TRAF2_LAT,VAV1_LAT,2A_LCK,BIRC3_LCK,CD28_LCK,FYB_LCK,LCK_LCK,NCK_LCK,PKCt_LCK,SLP76_LCK,TCRb_LCK,TRAF1_LCK,TRAF2_LCK,VAV1_LCK,2A_PKCt,BIRC3_PKCt,CD28_PKCt,FYB_PKCt,LCK_PKCt,NCK_PKCt,PKCt_PKCt,TRAF1_PKCt,TRAF2_PKCt,VAV1_PKCt,2A_SLP76,FYB_SLP76,LCK_SLP76,NCK_SLP76,PKCt_SLP76,SLP76_SLP76,TRAF1_SLP76,TRAF2_SLP76,VAV1_SLP76,2A_TAK1,BIRC3_TAK1,CD28_TAK1,FYB_TAK1,LCK_TAK1,NCK_TAK1,PI3K_TAK1,PKCt_TAK1,SLP76_TAK1,TAK1_TAK1,TCRb_TAK1,TRAF1_TAK1,TRAF2_TAK1,VAV1_TAK1,ZAP70_TAK1,2A_TCRb,BIRC3_TCRb,CD28_TCRb,FYB_TCRb,LCK_TCRb,NCK_TCRb,PI3K_TCRb,PKCt_TCRb,SLP76_TCRb,TCRb_TCRb,TRAF1_TCRb,TRAF2_TCRb,VAV1_TCRb,2A_TRAF1,BIRC3_TRAF1,CD28_TRAF1,FYB_TRAF1,LCK_TRAF1,NCK_TRAF1,PI3K_TRAF1,PKCt_TRAF1,SLP76_TRAF1,TAK1_TRAF1,TCRb_TRAF1,TRAF1_TRAF1,TRAF2_TRAF1,VAV1_TRAF1,2A_TRAF2,BIRC3_TRAF2,CD28_TRAF2,FYB_TRAF2,LCK_TRAF2,NCK_TRAF2,PKCt_TRAF2,SLP76_TRAF2,TCRb_TRAF2,TRAF1_TRAF2,TRAF2_TRAF2,VAV1_TRAF2,2A_ZAP70,BIRC3_ZAP70,FYB_ZAP70,LCK_ZAP70,NCK_ZAP70,PKCt_ZAP70,TRAF1_ZAP70,TRAF2_ZAP70,VAV1_ZAP70,ZAP70_ZAP70,cd4v8,protein conc,CRS,stim type,pair num,control
CAR_KP_874_3,-12.649492812819972,-6.639004149377584,-0.5393892814941381,-0.11454987625728563,-3.575226763066212,-6.0005840323727995,11.228020789442994,4.811473897996308,0.6354848654372489,9.45252892443331,-8.88903283225271,-0.060972976061663076,29.573617374880826,7.371501416053462,16.819250862219405,15.4844262894253,2.2389054650998332,-1.6221736517439211,2.725137825646101,-0.4313254412739127,1.5216426964279606,3.5501692355014,7.815184486775507,-5.860036960965971,6.2055963941522805,5.152500495684961,10.942012996003129,20.42320417386044,12.543689582561825,116.86333667249713,17.229163635817883,-0.989829589656523,-20.158222876277094,114.41917452959376,75.017127427758,457.51542545324946,133.5574305701968,253.43413728736073,120.14744839201107,3.5594329279860375,272.749616316108,158.15336567576037,69.06722968624362,24.79060044824108,62.96333806009902,6.643104619540665,120.42248213942214,128.67085966256428,31.42172757095662,5.439995401623364,29.563686481734607,23.723723723723722,19.226176352332374,10.180205072214633,-4.179223021210319,6.491708331974323,139.76737841864002,2.7901033296552384,25.609160280759966,-61.02515587946873,22.8047569855988,-7.221247074376237,3.516580021529961,6.206428788048996,193.3434638731935,-9.590343242986023,3.0697429878055544,-12.743727866028408,-6.738267273072765,34.90331375723361,-10.619800376147879,-5.283413898988826,-6.033956568348543,-13.697926648403524,-5.1191971056026375,1.6352481986889273,26.40828399739702,-2.8838070862032197,-15.85665468774414,14.376183642182738,59.93752745750578,-2.022588490119645,9.567071885966342,22.4531758240998,1.6802138496442751,-17.09130532777513,27.533715181838716,-5.965257219908082,1.9863395358129594,1.581179174697013,-7.953900652110633,4.137744099109398,4.6249335722770155,2.5276276884099644,5.387297548695514,7.577496050385079,-8.420809865055418,-0.6929985409303185,0.41381849595354936,-10.451093313469798,0.3521796498454819,10.993208019808378,-7.592831028179688,3.935935376279815,-13.235151330739754,-30.460674723146425,92.24937926826613,751.5408668296435,32.29701172480378,200.95157853441407,67.14047458417657,16.633919932650883,329.0881275933312,6.161408863450731,-98.44876622064473,36.05054176585193,-8.045995967143526,73.67496627335589,72.2738218593035,63.349982107873345,24.111911991922,-0.7673363620176445,-17.31891539731086,23.64406135518935,8.43043851270862,11.626283536322319,-5.393014235156286,-33.57321485292307,10.405271949552429,67.55144825437284,11.702824660201259,5.719465537831155,21.136846246611725,9.859363529585366,-5.7378212517159,9.177361663053361,1.304404950697318,9.173333405935367,7.025594915734473,0.8539113263412901,6.272914884146928,-8.299120456362544,1.72167617698085,1.3203984427717472,20.237632953991238,22.357240181039174,-21.775906785726903,155.4732441778135,18.48657783380152,3.508041176402827,13.382323635454426,26.392623429112263,30.56793363407955,18.98160453576996,1.4492753623188435,-3.7340975159149252,33.41837878606687,-12.813958272934116,0.007805010971580373,44.54396884302117,-0.07952253828905498,3.9693826953102445,-8.11314456184482,11.338228774013075,-1.2535104278031923,-1.6237338098820828,-5.545664800037244,-21.008078379447895,228.7569928682205,8.0,3.188,1.0,KP,18,0
CAR_KP_803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.643,0.0,KP,18,0
CAR_19_847,-0.12101233378388088,6.137942981826754,16.239622415303273,-8.305231337952947,8.413320933715141,-11.84656579263698,-47.028320139213136,-23.350423448716867,-33.94299734115441,-7.596805551879285,-9.66269237013826,8.690468107797628,43.78043238465771,-23.346624923870607,6.990445415431751,15.399566458603445,-4.300713798496375,-16.166267184725413,-4.126597137979715,-6.117808784886606,8.131050039810965,-0.713839560443958,16.43025653428211,36.47254640953625,22.307136301890253,-12.231436119360566,4.954055597298208,3.5495702991112807,14.745433650871519,30.290335634352644,-4.524444979318204,0.14308283309746628,14.558309165006364,-12.947234151989136,2.866566069275393,11.6597723490339,11.469525895621913,20.037954402632806,4.819511694410636,12.178476117449335,-3.596237198009831,55.77241198722305,-2.5545258733236835,4.59342819663614,20.108728371987596,5.2243934440739395,24.09510403104612,11.766552036999755,-13.091945758324925,-12.654757574582803,-4.1943517447052585,3.4987118412481237,11.383809019734798,-16.717322190198715,-5.58832894790028,-5.652736739072836,58.46280533207779,-13.732718022609589,-5.187344218009088,22.46138008642488,-8.65204503212614,19.453613765565706,10.241048375828782,4.552387377890838,8.393653557517396,3.617741242839969,-6.154528641768394,-18.32796197583488,-3.6206937396322303,-7.5242671423780365,-2.913576741926036,6.23786517957862,-12.103043518181266,-23.41261663075116,-7.829532668940885,6.213624395510848,38.80887374773469,7.258464519144766,-136.99414191704656,-3.002855433344152,-36.048174781178986,-7.698985156946762,-2.5470931577937677,10.128921809177328,4.701390529583136,-69.79661762999852,14.519803034862448,-1.6723767608529272,25.108656552780943,11.00914347315117,2.9408672264503224,3.4804327118453955,27.564002342830108,4.877579170495892,-13.920693802577304,-9.034153852745789,-17.697525827250942,6.571920897726599,9.239928153067083,6.205513880999803,-18.955115910419238,78.99893045815043,-4.238735583394089,-13.315961103790883,-4.590164982308195,-13.203209220916065,143.61915824375592,1.9428182142547712,16.456149201651286,10.420256282449103,38.773568375741135,10.855053725719287,-3.5050106311855984,16.359686327769595,-48.33159170661938,-20.117981605097796,28.989425617701045,14.750977948827938,2.222433525380083,14.686881941712528,14.546283840285085,5.842494475528866,6.10231135073316,6.2575256576604374,7.142803514366193,-10.284498210983756,8.39861818720567,-3.740832822621016,3.6072243819346,6.938593712776068,1.6029763669062476,-12.354569159101516,-16.29786232704771,-3.33858277147543,-4.673158923361413,7.022254367315526,-3.1118924766903007,-1.718569701476639,-0.04163527215933982,14.323329000636008,1.649783014341324,-9.113964037576466,6.086087521783853,5.40369416665996,15.223551321344914,5.390979320128878,16.502460813889982,-19.63782786445033,-25.629952720754147,-8.109595521177724,-19.001242647700792,21.340249027325015,19.30103553424179,-11.092132478460044,-16.857080583253577,3.1281174055486076,9.051067285265837,-63.83856880607715,-21.158253442840902,2.005329154747699,12.15023984892565,-3.0856051260057313,7.273215401629784,-12.623909229939898,8.368532589192554,-0.1752173062101008,1.068007519934838,3.5822914500260055,22.393970598887243,8.0,0.8,1.0,19,2,0
CAR_19_888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.793,0.0,19,2,0
CAR_19_867,15.423344066561143,2.0414660961275786,-1.5513272499758983,-5.8878460856898585,-4.8163818795748625,14.823134096045024,-5.3077726682081305,-19.84313452166785,-11.937856378254438,-3.7779107220711694,4.322574354964274,3.062289781886406,31.60834461521066,0.782788808302044,-10.781872048047461,9.367930238044991,0.4654191873486866,-29.401424436218377,1.0764979759589153,5.288442063750026,-10.83434148436234,-15.003588513879805,0.08379104350062505,1.391057284257272,-11.765036066332584,1.5935795389400766,-1.6284237961367722,-12.708969086432816,-5.616216777131839,48.6619229593359,1.6487730975207313,-10.009943428248903,-5.052387384605197,-466.2693365477149,-6.557020768318125,14.492564859132742,11.890154268281904,-234.1284061841573,-5.487021563771378,-42.10537814639413,-39.040268804285816,-4.997160461378613,-23.726936350923964,5.07632479903792,-10.100955955191303,-6.995559327172998,-22.103476500245833,-3.705306259021256,18.970626968228657,3.107592031743309,-7.554802625284879,-19.645768226758747,-24.821287204988806,-24.424719515618563,-37.689520124176944,-13.46446080649524,-18.513133115959903,6.268869715423875,-18.979005038893362,-0.9728867523574394,-2.45698741633403,-7.80664793853181,8.815402805720836,-0.04661903525305888,0.8822533614672068,9.33177266494279,-6.72056279519218,-17.26441385861464,-1.898100823904116,-4.605805494609243,-3.137712438111066,-20.577165962818512,-15.551886106766077,-3.986581070073555,-24.85511277629267,2.5810696139200218,-0.3155790003021508,-5.086292518647014,-2407.2146283565103,14.908554980846546,-36.92249865036368,-18.04633820977807,18.08304901521906,3.5657272621759404,-21.776049283462598,-0.21296720524433965,-15.581538215045299,-4.240697101060462,-6.958681671986042,-7.070865362373695,-9.732761445065961,11.222889352976466,-56.36252378228068,3.415747170982783,-7.076028274693414,-26.57324010322108,0.012565409594301968,6.75330477999303,-1.179075231239949,-2.1794383409133786,-6.882114521662217,18.580897991263456,-12.208464704714856,-24.81197389586167,6.877115029332344,-26.758684775654686,-22.21698093387252,-96.68023337547727,0.4950664943198575,-4342.656876743576,-501.7948610897082,-65.6000404009523,-167.7233614799448,-147.99126486138948,-398.94311217050137,-26.354278482733093,-6.2897856422105605,-66.34554373473217,-28.641833514075998,-22.752029598160377,-5.79337224385209,-6.69191236074964,-13.635131055187031,0.745887960105236,10.306587838802926,21.10339278744324,0.4462301698246165,-1.5066455389913642,4.019552981167678,-27.41862154034436,24.641694994708402,1.694792528529078,-0.6341276127213007,-4.471121899036461,5.353660988805238,-0.23127024930900575,-6.466232415095973,-15.601889558684078,-16.541917105384712,-9.326448592688948,-6.696374198815562,-8.579766341696356,-9.53015392449079,-8.917351550184463,0.10174007336833313,-7.341249882377852,-20.883465235923836,5.9466932642665,2.685409042526416,6.1757295377223755,-2.6199414868048194,-12.07554118738399,-4.72762338547895,-12.467311064774435,-2.9393479832877034,0.845510034825196,-5.637226854616124,-69.6584219250986,-5.516755980960497,-0.5690352208801244,2.005754871942031,-10.488725755515958,-4.6517428911437975,-0.5407397141862162,2.2275567950635775,0.12014666919635886,-8.990936282847187,-18.216516245009657,33.0545582868811,8.0,2.3185,1.0,19,3,0
CAR_19_886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4,0.0,19,3,0
CAR_19_874,-0.9806405539935383,2.502290185527741,7.680064344742007,4.382000864701681,-9.004719903085672,-3.4481159700967368,5.089248776101741,12.270199303238243,-26.86123649496868,-13.499549608341852,-1.7707444851914858,3.2320442609178457,68.17728370599777,11.162215890407353,4.522921185854472,11.2814917638146,-5.865880875923779,-0.16521505932782077,9.429581657078131,8.469940809140212,35.67209702199595,1.3638901036186297,15.124426384514607,19.127861825243073,61.73724750225092,6.970976488538014,19.479511155764968,11.557606679162902,20.27795960550708,77.5158312913299,11.87766593845744,2.085929887912954,-6.742912853200721,-34.380517479780465,334.26381438578426,1016.0183574972377,311.119146986908,524.3393905907823,302.70298316020734,5.987533197907624,267.8428195320753,259.56404755848837,85.42771244106436,120.34569752225246,80.40863171929466,18.969031139224157,39.85316590878925,-2347.8621693763344,27.360509960726276,-1.547893578448594,42.11625121394741,0.3165063998628739,22.793133109113555,17.103034611948686,-21.807607539553842,22.692758381328503,19.158704467725272,3.440482397574982,7.08940516636882,-164.00655341154243,-5.024890854260022,3.268313959710497,10.784519685860033,2.2919664874951877,177.03163311536832,0.2852542005995815,6.090878852014683,-16.360058622759958,-8.057806822082597,18.07038374338805,-9.98117774525258,4.8928817412597,2.800272255076777,2.0868858236025147,-3.5437320672440364,23.66084121469065,74.9310952285484,10.7664070602615,-44.66566413139387,38.581970932315414,89.90883365795139,3.196278362317969,36.16355275371943,25.603166629159873,29.355287745162656,34.18836713175908,2.6843269789246165,-4.271708810189779,7.458972101695267,-4.943808092104291,7.54007838925348,7.326560281524266,1.6213946323305493,7.898739892246411,0.07017598326662267,-17.460191326540695,-5.794923825214042,10.911041779600865,-6.235595297371944,-5.508405681760323,-2.5928833859969984,-0.6309593091794028,5.891764785591917,2.510625139628729,-22.715946071903332,5.75681839710542,158.51210281689458,-1587.6272530348397,59.70253790059246,178.94636710883339,153.0717544749751,36.44496130526082,422.92253245841994,20.395302729231034,-78.59045299107316,53.54478270942933,49.36499011361849,77.43630306134477,5.882341889497255,174.50506856102442,7.60617338735949,-0.8762350079806396,2.601026580032837,17.475360264601292,4.127276541038768,-4.1938778001903785,17.869995645924178,-20.55687092541757,4.369887128011314,31.20993774120332,0.23659645921996741,-0.6210413527113019,-13.135757597614841,-10.395429178144013,40.786840648242034,5.523361943688855,12.09977351299753,10.368349075507794,4.459705572006527,12.328048324233407,6.393633929365635,7.616893820063012,12.074261076667582,-5.871155799638473,15.44846768457684,48.23850875968449,-26.803858903933246,-12.90464514917008,23.13923098920283,10.472823432505592,13.40152652780229,17.687385335502142,19.19702066444357,11.112696995363436,2.215572756800924,2.885821377093805,53.432987128886005,-1.7139319002318274,-34.71102756275346,7.792677751958635,0.2635061787411672,-3.3054852022225276,-5.8311845363803485,4.142537904907925,-0.6157704500119081,-1.0399561681470715,4.324583169831598,-8.637367500756909,186.80924631372068,8.0,3.16,1.0,19,4,0
CAR_19_803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.367,0.0,19,4,0
CAR_19_874_1,-5.97822249073684,2.636036743425038,4.7010651269981025,4.42826409823509,-5.125323574462712,-6.722397859055675,-0.8382905974968367,1.6558644829345894,-16.421523773646342,0.44578062925059214,2.59173188499814,-7.603696834092105,77.00876198266238,7.044775874173723,4.153654330421119,18.562597014582224,-4.369306516205597,2.3900263339838403,4.975124378109456,2.7889696219531857,52.98992203334869,13.978644497747965,25.065743382475077,50.63768585261104,-14.728570215236772,-1.5656296579527975,13.862167054714504,22.932859801009258,25.279237461745566,53.064377733928026,18.69205512401801,-5.579319448852914,19.195591785439916,-35.37023713325355,160.5690377065496,903.9660397359498,144.88655165784732,252.61337079819396,12.631297738181658,17.12857715321509,522.7374695923586,127.24020221086322,75.91042560079767,79.53348769896738,62.15523466048652,-0.9995500225929561,83.79855388778306,170.45252838976796,32.874406290024126,-8.968158374473703,0.1344141988506351,3.454135364433057,23.1654204041524,-1.706312036966196,-22.181667460927073,8.247422680412356,71.96152405431397,5.193858569600479,-9.985136505814637,-16.306691223173033,5.224265601722337,17.135749622897336,14.011749643849328,-10.51387506268793,165.98806807564037,11.299473853712115,3.9257923528080454,-11.39109618708305,2.9777278241007252,37.86861789141411,2.96944971698548,-3.9582304905023733,1.1059942124357036,41.82380677609284,5.7477147949173855,16.0581048252524,59.14813933732413,-4.840130944629095,78.77174076523431,-1.9988053728514643,93.52278030538798,-1.4560688771781969,32.4792036670966,35.45705600601821,35.51933290512609,41.52417413928655,-4.005738821908224,3.3283442526443707,4.069114138974896,-3.0434782608695627,9.5707084648173,5.679985317855767,-3.051014923680185,12.064462641442418,14.17816736508911,21.689049452705035,2.457497915802321,-2.631071735943877,-17.1720761654056,-6.668235639664346,-11.439884505931914,15.93353491363824,-13.364626872805758,-11.615981435725018,6.013826195115868,9.394235973753922,118.46506214908906,1434.8909850351797,15.183249437739278,193.83986620217433,70.91300021180166,-11.500945244298322,867.8961904286521,59.342500669277285,-77.09752936207767,23.421896541687204,52.90849423328415,85.64140938941107,83.05718275084155,94.94533025801626,16.339414552039045,-13.422909446705603,7.866708498671116,-17.482018377801708,10.313782399371647,1.2574179565051367,14.577881690982295,-23.430280992144304,-4.52382706915985,-26.3540877826222,-20.03916007731347,-1.3908058871427045,25.868413240451872,-0.5342075608437398,52.28347535242353,17.46739741175631,-14.060323898770605,17.23074057102056,17.918729799027787,22.334444282631267,35.56278337431438,-1.7137947390708348,-3.1640718365853218,-9.258137750527041,54.68587339099906,79.38635708671258,-5.3702378154415555,-8.95218568445486,23.866806347028117,18.072304992056473,13.27421912889406,35.092383717479464,9.11736627579586,17.778206606798918,5.643614587267621,3.172480201801889,64.19245051772592,-32.92809607432182,29.358697718899776,26.755354943550586,-3.5471691660874285,3.5671642468130216,2.2291089777726114,3.77858033391324,1.2419552320298237,7.180839672670473,-0.7891213460217017,16.235930645075342,181.85302812564325,8.0,3.16,1.0,19,5,0
CAR_19_892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.499,0.0,19,5,0
